PRECIP (MM),EVAP (MM),TMAX (°C),TMIN (°C)
13.5,5.516,37.0,25.0
0.0,4.875732354397967,35.0,23.0
0.0,6.299592803321601,38.0,23.0
0.0,9.479555154176266,40.0,25.0
0.0,7.681373751545151,38.0,26.0
15.0,8.071333333333342,39.0,26.0
0.0,5.098277522789198,35.0,22.0
6.0,3.5299999999999994,33.0,24.0
0.0,4.875732354397967,35.0,23.0
0.0,4.875732354397967,35.0,23.0
0.0,7.053357913867189,38.0,24.0
0.0,5.288376094028688,36.0,25.0
15.5,5.145999999999997,35.0,25.0
47.0,6.584999999999993,35.0,25.0
0.0,5.2083164086106395,36.0,23.0
31.0,6.411000000000005,36.0,23.0
0.0,4.611146783493878,34.0,22.0
0.0,7.061753033794159,36.5,22.0
0.0,7.053357913867189,38.0,24.0
2.0,6.478361111111109,37.0,24.0
2.0,7.1947023809523785,35.0,23.0
2.5,3.7451333333333325,33.0,24.0
45.0,6.834,34.0,24.0
3.0,4.376200000000004,34.0,22.0
0.0,4.985240111917665,35.0,22.5
31.5,7.215000000000001,37.0,22.0
7.0,3.801,34.0,23.0
47.5,4.730999999999995,33.0,23.0
0.0,5.098277522789198,35.0,22.0
0.0,5.694139861948023,36.0,22.0
5.5,5.594999999999991,37.0,24.0
0.0,5.0088366584839505,35.0,24.0
51.0,8.104000000000001,35.0,24.0
20.0,4.815000000000006,34.0,23.0
6.0,3.909999999999995,34.0,23.0
18.0,8.184999999999995,35.0,23.0
2.5,3.5502166666666635,33.0,23.0
85.5,7.146999999999997,33.0,23.0
12.0,4.263450000000002,34.0,21.0
0.0,4.611146783493878,34.0,22.0
0.0,4.48064880087233,31.0,22.0
26.5,5.904523809523804,34.0,23.0
1.5,4.7577231601731595,33.0,22.5
7.0,4.479533333333329,33.0,22.0
0.0,3.5937543238048106,32.0,23.0
1.5,4.2966142857142815,34.0,24.0
93.5,11.655000000000005,36.0,24.0
9.0,3.909,32.0,24.0
15.5,5.0459000000000005,33.0,23.0
1.5,3.0358226190476234,33.0,24.0
3.5,4.583999999999996,34.0,24.5
6.0,4.925066666666667,35.0,23.0
0.0,3.846233484842383,33.0,23.0
0.0,5.0088366584839505,35.0,24.0
5.5,5.594999999999991,37.0,24.0
0.0,5.844850058219545,36.0,24.0
4.5,5.383966666666661,35.0,23.0
4.5,3.721635714285715,34.0,23.0
2.5,4.285188888888891,34.0,22.0
2.0,3.013578947368421,32.0,22.0
4.0,4.07808333333333,33.0,23.0
1.0,1.2691666666666672,29.0,22.0
21.0,3.888083333333334,32.0,23.5
1.0,2.584120672310149,31.0,23.0
0.0,4.291658208050968,34.0,23.0
8.0,6.705000000000004,37.0,23.5
0.0,4.48064880087233,31.0,22.0
1.5,4.941688095238094,35.0,23.0
0.0,5.288376094028688,36.0,25.0
0.0,5.288376094028688,36.0,25.0
10.5,5.775100000000001,36.0,26.0
3.5,5.2835999999999945,34.0,24.0
0.0,4.755155011435458,35.0,21.0
0.0,5.694139861948023,36.0,22.0
0.0,5.2083164086106395,36.0,23.0
3.0,5.053947718049923,35.0,20.0
0.0,5.7811185555283915,36.0,21.0
0.0,6.698510645974202,37.0,22.0
0.0,6.159893565838189,37.0,25.0
5.5,5.469666666666658,35.0,24.0
0.0,3.4527580446514263,32.0,24.0
0.0,5.098277522789198,35.0,22.0
0.0,5.694139861948023,36.0,22.0
0.0,5.953031992849211,37.0,23.0
0.0,5.098277522789198,35.0,22.0
0.0,6.299592803321601,38.0,23.0
22.0,6.735999999999999,37.0,24.0
0.0,5.694139861948023,36.0,22.0
0.0,5.13271526765551,36.0,19.0
12.0,3.1346636363636384,32.0,19.0
0.0,5.098277522789198,35.0,22.0
0.0,4.755155011435458,35.0,21.0
0.0,5.7811185555283915,36.0,21.0
0.0,6.616128484930962,37.0,20.0
0.0,5.13271526765551,36.0,19.0
0.0,4.7661408359786055,35.0,20.0
5.5,1.3860000000000001,27.0,23.0
24.0,5.304000000000002,33.0,22.0
0.0,4.611146783493878,34.0,22.0
0.0,5.098277522789198,35.0,22.0
0.0,5.13271526765551,36.0,19.0
0.0,5.13271526765551,36.0,19.0
0.0,4.991196975942874,35.0,19.0
5.0,4.789725041625037,33.0,19.0
0.0,3.106631992787915,31.0,20.0
0.0,2.270047619047622,30.0,20.0
0.0,4.402394309087884,32.0,18.0
0.0,4.23399938842547,34.0,17.0
0.0,4.9615926561901365,34.0,14.0
0.0,6.7754789248220595,37.0,14.0
0.0,7.367937944801364,36.0,14.0
0.0,6.708454185123205,36.0,13.0
0.0,5.436975325499805,35.0,14.0
0.0,5.393500256048549,36.0,16.0
0.0,5.393500256048549,36.0,16.0
0.0,6.616128484930962,37.0,20.0
0.0,6.698510645974202,37.0,22.0
0.0,5.13271526765551,36.0,19.0
0.0,4.23399938842547,34.0,17.0
0.0,3.780466197527961,33.0,20.0
0.0,4.119345221121135,34.0,20.0
0.0,3.780466197527961,33.0,20.0
0.0,3.379000000000005,27.0,19.0
12.5,1.2620000000000002,22.0,16.0
10.0,0.8240000000000001,20.0,16.0
0.0,4.3739142135642135,32.0,15.0
0.0,4.797097580614331,35.0,12.0
0.0,5.495071725763821,35.0,11.0
0.0,5.086035918625203,33.0,14.0
0.0,6.238801082200549,36.0,15.0
0.0,5.436975325499805,35.0,14.0
0.0,3.8151315480142483,31.0,14.0
0.0,1.5574333333333326,27.0,16.0
37.0,2.5450000000000004,26.0,21.0
6.0,2.8218000000000014,29.0,19.0
0.0,3.56449794389477,32.0,16.0
0.0,2.9557189393939383,30.0,16.0
0.0,3.2063333333333346,26.0,19.0
0.0,3.9655844155844107,29.0,19.0
0.0,2.6220333333333357,24.0,18.0
1.5,3.226827380952382,30.0,17.0
0.0,4.339513694335719,32.0,14.0
0.0,4.339513694335719,32.0,14.0
0.0,4.363463569102043,33.0,15.0
0.0,5.086035918625203,33.0,14.0
0.0,4.363463569102043,33.0,15.0
0.0,4.3739142135642135,32.0,15.0
0.0,3.8151315480142483,31.0,14.0
0.0,2.7196533964401617,27.0,12.0
0.0,2.7987842216349175,29.0,12.0
0.0,3.2503070321692786,31.0,11.0
0.0,3.2503070321692786,31.0,11.0
2.0,3.8092339910089925,31.0,16.0
0.0,3.0546987286577,30.0,12.0
0.0,3.0546987286577,30.0,12.0
0.0,4.110465476190476,29.0,14.0
0.0,1.5699329365079366,27.0,14.0
0.0,3.6567809523809536,30.0,15.0
0.0,5.086035918625203,33.0,14.0
0.0,2.7568088189588194,30.0,13.0
0.0,4.27589186469114,32.0,11.0
0.0,3.575943312466911,30.0,11.0
0.0,3.19850476698604,31.0,12.0
0.0,2.9912577416048016,29.0,11.0
0.0,3.2503070321692786,31.0,11.0
0.0,8.274000877629584,38.0,12.0
0.0,2.8255429473304474,31.0,13.0
0.0,1.8166972222222222,25.0,13.0
0.0,3.9655844155844107,29.0,19.0
0.0,3.8249287851037854,29.0,16.0
0.0,3.8249287851037854,29.0,16.0
0.0,3.8249287851037854,29.0,16.0
1.0,0.9853333333333337,24.0,16.0
17.0,2.248000000000003,29.0,19.0
0.0,2.014592857142857,26.0,15.0
0.0,1.1399999999999983,23.0,14.0
11.5,1.7698333333333338,22.0,13.0
0.0,0.8334333333333329,21.0,12.0
0.0,2.470848687423687,25.0,5.0
0.0,2.5998928571428577,26.0,5.0
0.0,3.768016666666668,24.0,7.0
0.0,3.4766245999123466,29.0,9.0
0.0,2.4482568417589574,27.0,7.0
0.0,2.278514699530738,26.0,8.0
0.0,2.5275281581378715,27.0,8.0
0.0,2.8129827187690193,28.0,7.0
0.0,3.110474435937549,28.0,6.0
0.0,2.6918719486395957,28.0,5.0
0.0,2.853105412601824,29.0,6.0
0.0,3.9442007243349284,32.0,5.0
0.0,3.5728595485611736,29.0,5.0
0.0,3.8370434569561285,33.0,7.0
0.0,4.857795168067231,32.5,6.0
0.0,4.363544705982574,30.0,5.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.8370434569561285,33.0,7.0
0.0,3.7983215758140068,31.0,7.0
0.0,2.5425759712317513,28.0,9.0
0.0,2.467429726121831,27.0,9.0
0.0,3.299629437229437,26.0,6.0
0.0,3.768016666666668,24.0,7.0
0.0,2.853105412601824,29.0,6.0
0.0,4.12923797036297,31.0,6.5
0.0,4.003196743534245,31.0,4.0
0.0,3.837033333333332,32.0,4.0
0.0,3.4406789321789306,30.0,4.0
0.0,1.4882333333333349,21.0,10.0
0.0,2.529395114768347,28.0,10.0
0.0,3.7983215758140068,31.0,7.0
0.0,3.5775136337896316,32.0,6.0
0.0,3.8887187982577625,31.0,5.0
0.0,3.333222971472972,30.0,5.5
0.0,3.775915530915238,32.0,7.0
0.0,3.655281716231824,33.0,6.0
0.0,5.292681011010129,34.0,7.0
0.0,5.2840141413520225,35.0,7.0
0.0,6.579971188452072,37.0,9.0
0.0,5.321904447693234,35.0,10.0
0.0,6.145437994250119,36.0,11.0
0.0,4.846008488288955,33.0,11.0
0.0,4.797097580614331,35.0,12.0
0.5,2.5977085643115094,32.0,12.0
2.0,1.230625,26.0,11.0
0.0,2.7987842216349175,29.0,12.0
0.0,2.6073215367965368,26.0,12.0
0.0,4.3739142135642135,32.0,15.0
0.0,4.3739142135642135,32.0,15.0
11.0,1.9593333333333323,24.0,16.0
0.0,3.3371857142857158,28.0,16.0
0.0,4.27589186469114,32.0,11.0
0.0,2.433583649541892,28.0,11.0
0.0,1.5699329365079366,27.0,14.0
0.0,5.298161344781885,34.0,13.0
0.0,3.19850476698604,31.0,12.0
0.0,3.377751911976913,31.0,18.0
0.0,3.579493289352214,31.0,9.0
0.0,4.05159278452484,32.0,9.0
0.0,3.579493289352214,31.0,9.0
0.0,2.7987842216349175,29.0,12.0
0.0,3.257029884004885,31.0,17.0
0.0,4.27589186469114,32.0,11.0
0.0,5.452487078540986,34.0,9.0
0.0,4.018558786354195,32.0,10.0
0.0,5.452487078540986,34.0,9.0
0.0,3.2503070321692786,31.0,11.0
0.0,5.435956655280291,35.0,9.0
0.0,4.846008488288955,33.0,11.0
0.0,3.2503070321692786,31.0,11.0
0.0,4.846008488288955,33.0,11.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.933216811298396,34.0,11.0
0.0,4.871263793931407,33.0,10.0
0.0,3.2503070321692786,31.0,11.0
0.0,4.846008488288955,33.0,11.0
0.0,4.753172383949647,33.0,9.5
0.0,4.586402329597647,33.0,10.5
0.0,4.846008488288955,33.0,11.0
0.0,4.27589186469114,32.0,11.0
0.0,4.1647732738034575,33.0,8.0
0.0,5.452487078540986,34.0,9.0
0.0,4.018558786354195,32.0,10.0
0.0,4.314197363715256,33.0,12.0
0.0,5.298161344781885,34.0,13.0
0.0,4.9615926561901365,34.0,14.0
0.0,6.708454185123205,36.0,13.0
0.0,4.871263793931407,33.0,10.0
0.0,5.482939304402774,34.0,10.0
0.0,4.871263793931407,33.0,10.0
0.0,5.482939304402774,34.0,10.0
0.0,5.452487078540986,34.0,9.0
0.0,3.2003658863299838,30.0,8.0
0.0,4.27589186469114,32.0,11.0
0.0,5.482939304402774,34.0,10.0
0.0,4.871263793931407,33.0,10.0
0.0,3.5775136337896316,32.0,6.0
0.0,3.8370434569561285,33.0,7.0
0.0,4.160419930601922,35.0,8.0
0.0,4.933216811298396,34.0,11.0
0.0,6.179343186329533,36.0,12.0
0.0,6.179343186329533,36.0,12.0
0.0,4.314197363715256,33.0,12.0
0.0,4.27589186469114,32.0,11.0
0.0,4.933216811298396,34.0,11.0
0.0,4.933216811298396,34.0,11.0
0.0,8.618398015873016,40.0,11.0
0.0,8.618398015873016,40.0,11.0
0.0,6.3503926073926085,38.0,9.0
0.0,6.111302689728535,36.0,10.0
0.0,5.081072623811221,34.0,16.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.039758847310535,32.0,8.0
0.0,5.482939304402774,34.0,10.0
0.0,5.6666328207611105,37.0,8.0
0.0,5.435956655280291,35.0,9.0
0.0,6.145437994250119,36.0,11.0
0.0,4.846008488288955,33.0,11.0
0.0,5.482939304402774,34.0,10.0
0.0,6.145437994250119,36.0,11.0
0.0,6.145437994250119,36.0,11.0
0.0,6.152967971802493,37.0,11.0
0.0,7.3833159746303,37.0,13.0
0.0,6.152967971802493,37.0,11.0
0.0,8.774291508165035,39.0,14.0
0.0,7.909863045704437,38.0,15.0
0.0,9.186104632363753,39.0,16.0
0.0,8.60013315170811,38.0,16.0
0.0,6.981015059945424,37.0,15.0
0.0,7.367937944801364,36.0,14.0
0.0,3.1224674722250585,32.0,12.0
0.0,4.846008488288955,33.0,11.0
0.0,6.145437994250119,36.0,11.0
0.0,6.152967971802493,37.0,11.0
0.0,8.124461060262771,38.0,13.0
0.0,7.3833159746303,37.0,13.0
0.0,6.708454185123205,36.0,13.0
0.0,6.179343186329533,36.0,12.0
0.0,7.3833159746303,37.0,13.0
0.0,4.15634009869439,35.0,18.0
0.0,4.23399938842547,34.0,17.0
0.0,7.367937944801364,36.0,14.0
0.0,7.3833159746303,37.0,13.0
0.0,9.787675367036234,40.0,15.0
0.0,10.611103643578645,41.0,15.0
0.0,9.186104632363753,39.0,16.0
0.0,8.60013315170811,38.0,16.0
0.0,8.352323100244485,38.0,18.0
0.0,6.213022010503032,36.0,20.0
0.0,4.853148189291241,34.0,21.0
0.0,5.694139861948023,36.0,22.0
0.0,3.9929282099359598,33.0,21.0
0.0,5.7811185555283915,36.0,21.0
0.0,9.186104632363753,39.0,16.0
0.0,9.348104287765898,39.0,21.0
0.0,7.7864374831290375,40.0,21.0
0.0,9.320194721582649,39.0,20.0
0.0,9.795374306249306,41.0,20.0
0.0,8.60013315170811,38.0,16.0
0.0,6.981015059945424,37.0,15.0
0.0,7.453452981787733,36.0,17.0
0.0,5.739058753649565,34.0,19.0
0.0,7.4273382556871335,37.0,18.0
0.0,9.320194721582649,39.0,20.0
0.0,8.620519811270752,38.0,19.0
0.0,9.138779761904766,39.5,18.0
0.0,9.795374306249306,41.0,20.0
0.0,7.7864374831290375,40.0,21.0
0.0,9.391670368603705,40.0,22.0
0.0,8.864613095238097,39.0,22.5
0.0,8.29400073566416,39.0,23.0
0.0,9.463141297866219,40.0,23.0
0.0,9.510358333333334,41.0,22.0
0.0,6.299592803321601,38.0,23.0
0.0,8.648882389602463,39.0,24.0
0.0,6.299592803321601,38.0,23.0
0.0,6.299592803321601,38.0,23.0
0.0,8.763749999999995,40.0,27.0
0.0,10.346878571428574,41.0,26.0
0.0,7.120714285714286,39.0,26.0
0.0,7.120714285714286,39.0,26.0
0.0,7.120714285714286,39.0,26.0
0.0,7.120714285714286,39.0,26.0
0.0,7.275657328480174,38.0,25.0
0.0,7.502148972548777,37.0,26.0
0.0,7.120714285714286,39.0,26.0
0.0,7.275657328480174,38.0,25.0
0.0,7.275657328480174,38.0,25.0
0.0,9.479555154176266,40.0,25.0
8.5,6.600600000000001,38.0,26.0
15.0,6.116999999999999,37.0,24.0
0.0,6.698510645974202,37.0,22.0
0.0,7.275657328480174,38.0,25.0
0.0,9.19455886570445,39.0,25.0
2.0,9.145460606060603,42.0,25.0
7.0,5.933176151776499,38.0,23.0
1.0,3.858757142857144,36.0,23.0
20.0,5.871999999999993,37.0,23.0
0.0,4.291658208050968,34.0,23.0
79.0,8.321000000000005,31.0,24.0
30.0,5.2410000000000005,35.0,21.0
2.5,2.3174000000000032,32.0,22.0
22.0,3.308400000000002,33.0,23.0
2.0,7.1947023809523785,35.0,23.0
0.0,4.416783322943347,34.0,24.0
4.0,4.383749999999999,35.0,24.0
0.0,4.875732354397967,35.0,23.0
3.5,3.8273666666666655,36.0,23.0
0.0,5.844850058219545,36.0,24.0
0.0,6.825145113200474,37.0,24.0
0.0,6.159893565838189,37.0,25.0
0.0,4.10153333333333,35.0,28.0
1.0,5.139083333333335,35.0,26.0
0.0,4.973794627622233,35.0,25.0
0.0,7.275657328480174,38.0,25.0
16.0,6.870083333333332,37.5,25.0
0.0,4.416783322943347,34.0,24.0
33.5,6.512999999999995,37.0,23.0
1.0,3.6187926601176574,33.0,23.0
0.0,3.2474423659673666,33.0,25.0
15.0,2.792000000000004,33.0,25.0
20.0,5.374000000000006,34.0,24.0
44.0,7.514999999999991,35.0,24.0
0.0,4.291658208050968,34.0,23.0
16.0,5.262333333333337,35.0,24.0
3.0,3.9565,33.0,24.0
1.5,3.016056114718614,31.0,24.0
0.0,3.0204515873015847,30.0,25.0
2.0,2.3410000000000006,27.0,25.0
0.0,4.48064880087233,31.0,22.0
0.0,3.81701079835384,33.0,22.0
2.5,4.934291452991449,34.0,23.0
11.0,1.9499999999999995,27.0,25.0
0.0,2.305630952380953,29.0,24.0
13.5,3.1730000000000005,31.0,24.0
0.0,3.846233484842383,33.0,23.0
0.0,5.953031992849211,37.0,23.0
1.0,4.469166666666665,34.0,23.0
15.0,4.049000000000002,32.0,25.0
5.0,1.9091309523809539,34.0,23.0
1.0,2.9718023809523824,32.0,24.0
26.0,5.821350000000001,33.0,23.0
0.0,3.846233484842383,33.0,23.0
7.5,5.367999999999996,33.0,25.0
0.0,3.846233484842383,33.0,23.0
0.0,4.875732354397967,35.0,23.0
0.0,5.0088366584839505,35.0,24.0
19.5,4.782750000000002,32.0,24.0
14.0,3.3989999999999974,32.0,23.0
9.5,5.2488333333333355,31.0,23.0
16.0,3.3969999999999994,32.0,24.0
0.0,3.846233484842383,33.0,23.0
0.0,3.846233484842383,33.0,23.0
0.0,4.611146783493878,34.0,22.0
0.0,5.098277522789198,35.0,22.0
0.0,3.846233484842383,33.0,23.0
0.0,4.875732354397967,35.0,23.0
22.0,5.523750000000003,35.0,25.0
0.0,3.9929282099359598,33.0,21.0
0.0,4.176466666666669,29.0,21.0
13.5,2.2239999999999975,26.0,21.0
2.0,2.2410000000000023,30.0,23.0
0.0,3.7142251710549075,32.0,22.0
0.0,3.81701079835384,33.0,22.0
0.0,4.403228319904399,34.0,25.0
0.0,4.416783322943347,34.0,24.0
0.0,4.664728499560146,34.0,23.5
0.0,3.7142251710549075,32.0,22.0
0.0,3.81701079835384,33.0,22.0
24.0,5.304000000000002,33.0,22.0
0.0,3.81701079835384,33.0,22.0
0.0,3.2474423659673666,33.0,25.0
0.0,4.416783322943347,34.0,24.0
0.0,4.376817307692301,34.0,26.0
0.0,4.973794627622233,35.0,25.0
0.0,5.0088366584839505,35.0,24.0
0.0,5.844850058219545,36.0,24.0
0.0,5.2083164086106395,36.0,23.0
0.0,5.7811185555283915,36.0,21.0
0.0,6.213022010503032,36.0,20.0
0.0,4.755155011435458,35.0,21.0
0.0,4.15634009869439,35.0,18.0
0.0,5.13271526765551,36.0,19.0
0.0,5.7380670773139695,36.0,18.0
0.0,6.213022010503032,36.0,20.0
0.0,5.7811185555283915,36.0,21.0
0.0,5.7811185555283915,36.0,21.0
0.0,7.7864374831290375,40.0,21.0
0.0,9.787675367036234,40.0,15.0
0.0,7.909863045704437,38.0,15.0
0.0,8.89903808252833,39.0,13.0
0.0,9.01460218392719,40.0,12.0
0.0,7.576795900096636,38.0,14.0
0.0,6.7754789248220595,37.0,14.0
0.0,4.350144859063591,35.0,16.0
0.0,4.853148189291241,34.0,21.0
0.0,8.620519811270752,38.0,19.0
0.0,4.991196975942874,35.0,19.0
0.0,4.119345221121135,34.0,20.0
0.0,5.7811185555283915,36.0,21.0
0.0,7.096639189469801,37.0,17.0
0.0,6.7754789248220595,37.0,14.0
0.0,5.086035918625203,33.0,14.0
0.0,4.933216811298396,34.0,11.0
0.0,5.495071725763821,35.0,11.0
0.0,2.8255429473304474,31.0,13.0
0.0,4.058384451659452,31.0,15.0
0.0,3.5765613997113985,29.0,18.0
0.0,3.8151315480142483,31.0,14.0
0.0,3.959429033365041,33.0,13.0
0.0,4.670146039375533,35.0,13.0
0.0,4.844727948961775,34.0,15.0
0.0,4.402394309087884,32.0,18.0
0.0,4.5464166666666594,29.0,20.0
0.0,5.7380670773139695,36.0,18.0
0.0,7.909863045704437,38.0,15.0
0.0,5.418306441239183,35.0,15.0
0.0,2.0902932900432902,30.0,18.0
0.0,7.096639189469801,37.0,17.0
0.0,9.186104632363753,39.0,16.0
0.0,7.6574636469657715,37.0,16.0
0.0,5.393500256048549,36.0,16.0
0.0,3.377751911976913,31.0,18.0
0.0,3.130968996689586,32.0,17.0
0.0,5.739058753649565,34.0,19.0
0.0,5.298161344781885,34.0,13.0
0.0,5.495071725763821,35.0,11.0
0.0,5.495071725763821,35.0,11.0
0.0,6.145437994250119,36.0,11.0
0.0,6.946015291816089,37.0,10.0
0.0,6.152967971802493,37.0,11.0
0.0,7.607428571428574,39.0,8.0
0.0,7.607428571428574,39.0,8.0
0.0,5.6666328207611105,37.0,8.0
0.0,3.579493289352214,31.0,9.0
0.0,4.1647732738034575,33.0,8.0
0.0,4.933216811298396,34.0,11.0
0.0,5.482939304402774,34.0,10.0
0.0,4.060248048205252,33.0,9.0
0.0,4.871263793931407,33.0,10.0
0.0,4.871263793931407,33.0,10.0
0.0,5.321904447693234,35.0,10.0
0.0,5.321904447693234,35.0,10.0
0.0,5.321904447693234,35.0,10.0
0.0,3.2503070321692786,31.0,11.0
0.0,4.018558786354195,32.0,10.0
0.0,5.452487078540986,34.0,9.0
0.0,5.435956655280291,35.0,9.0
0.0,5.300649818563791,36.0,8.0
0.0,4.160419930601922,35.0,8.0
0.0,4.503658551974341,34.5,6.0
0.0,3.9442007243349284,32.0,5.0
0.0,3.040629466577289,30.0,6.0
0.0,3.110474435937549,28.0,6.0
0.0,4.212479944466066,34.0,6.0
0.0,5.435956655280291,35.0,9.0
0.0,2.980488832001332,26.0,9.0
0.0,1.3112380952380958,21.0,9.0
0.0,1.188601082251083,24.0,11.0
0.0,2.890577777777778,23.0,7.0
0.0,2.056937698412698,23.0,6.0
0.0,1.694816666666666,22.0,5.0
0.0,2.7202322738664857,27.0,4.0
0.0,3.4406789321789306,30.0,4.0
0.0,2.6541710317460314,25.0,7.0
0.0,3.2801113840306555,29.0,8.0
0.0,3.2801113840306555,29.0,8.0
0.0,3.4766245999123466,29.0,9.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.0596097716009494,26.0,4.0
0.0,1.8157341269841256,25.0,4.0
0.0,3.299629437229437,26.0,6.0
0.0,2.7202322738664857,27.0,4.0
0.0,3.0253364135864125,29.0,2.0
0.0,3.962104761904762,31.0,2.0
0.0,3.1009214285714295,34.0,3.0
0.0,4.870882936507938,34.0,4.0
0.0,3.837033333333332,32.0,4.0
0.0,3.377277469091899,31.0,6.0
0.0,5.2840141413520225,35.0,7.0
0.0,4.623040031446693,35.0,6.0
0.0,3.775915530915238,32.0,7.0
0.0,4.1647732738034575,33.0,8.0
0.0,4.559009668243971,34.0,8.0
0.0,3.2003658863299838,30.0,8.0
0.0,3.4303447251278123,29.0,8.5
0.0,2.9912577416048016,29.0,11.0
0.0,4.060248048205252,33.0,9.0
0.0,3.1055287091887247,30.0,9.0
0.0,4.039758847310535,32.0,8.0
0.0,4.039758847310535,32.0,8.0
0.0,3.327484581094781,30.0,7.0
0.0,3.469945937395937,32.0,3.0
0.0,3.5896888888888885,32.0,1.0
0.0,3.391900000000004,31.0,1.0
0.0,3.1009214285714295,34.0,3.0
0.0,3.7873727439227425,33.0,4.0
0.0,4.427607540494422,34.0,5.0
0.0,4.623040031446693,35.0,6.0
0.0,4.212479944466066,34.0,6.0
0.0,3.6099705459043383,29.0,7.0
0.0,2.529395114768347,28.0,10.0
0.0,3.579493289352214,31.0,9.0
0.0,5.452487078540986,34.0,9.0
0.0,4.1647732738034575,33.0,8.0
0.0,5.435956655280291,35.0,9.0
0.0,3.052502654536608,31.0,10.0
0.0,3.579493289352214,31.0,9.0
0.0,3.4766245999123466,29.0,9.0
0.0,3.52657730025603,31.0,8.0
0.0,4.039758847310535,32.0,8.0
0.0,4.933216811298396,34.0,11.0
0.0,5.321904447693234,35.0,10.0
0.0,4.933216811298396,34.0,11.0
0.0,4.160419930601922,35.0,8.0
0.0,5.6666328207611105,37.0,8.0
0.0,3.871718822843822,32.0,8.5
0.0,3.579493289352214,31.0,9.0
0.0,4.846008488288955,33.0,11.0
0.0,4.670146039375533,35.0,13.0
0.0,4.670146039375533,35.0,13.0
0.0,6.708454185123205,36.0,13.0
0.0,6.111302689728535,36.0,10.0
0.0,5.2840141413520225,35.0,7.0
0.0,3.8370434569561285,33.0,7.0
0.0,4.27589186469114,32.0,11.0
0.0,4.3739142135642135,32.0,15.0
0.0,4.05159278452484,32.0,9.0
0.0,3.118338699042645,30.0,10.0
0.0,4.05159278452484,32.0,9.0
0.0,3.5775136337896316,32.0,6.0
0.0,3.377277469091899,31.0,6.0
0.0,3.775915530915238,32.0,7.0
0.0,4.1647732738034575,33.0,8.0
0.0,4.559009668243971,34.0,8.0
0.0,4.160419930601922,35.0,8.0
0.0,4.559009668243971,34.0,8.0
0.0,4.160419930601922,35.0,8.0
0.0,5.6666328207611105,37.0,8.0
0.0,6.946015291816089,37.0,10.0
0.0,6.111302689728535,36.0,10.0
0.0,4.559009668243971,34.0,8.0
0.0,4.039758847310535,32.0,8.0
0.0,4.1647732738034575,33.0,8.0
0.0,3.6099705459043383,29.0,7.0
0.0,3.775915530915238,32.0,7.0
0.0,5.300649818563791,36.0,8.0
0.0,6.145232564002319,36.0,9.0
0.0,5.452487078540986,34.0,9.0
0.0,5.055095361344786,34.0,12.0
0.0,3.959429033365041,33.0,13.0
0.0,3.3116796492980707,32.0,13.0
0.0,3.831177197802199,31.0,13.5
0.0,4.339513694335719,32.0,14.0
0.0,4.27589186469114,32.0,11.0
0.0,3.0546987286577,30.0,12.0
0.0,2.8255429473304474,31.0,13.0
0.0,2.8255429473304474,31.0,13.0
0.0,5.086035918625203,33.0,14.0
0.0,5.0023327922077945,33.0,14.5
0.0,4.844727948961775,34.0,15.0
0.0,4.339513694335719,32.0,14.0
0.0,3.56449794389477,32.0,16.0
0.0,5.086035918625203,33.0,14.0
0.0,4.018558786354195,32.0,10.0
0.0,3.052502654536608,31.0,10.0
0.0,3.579493289352214,31.0,9.0
0.0,4.1647732738034575,33.0,8.0
0.0,6.145232564002319,36.0,9.0
0.0,4.933216811298396,34.0,11.0
0.0,4.9615926561901365,34.0,14.0
0.0,5.081072623811221,34.0,16.0
0.0,4.670146039375533,35.0,13.0
0.0,6.145437994250119,36.0,11.0
0.0,7.7998361043396445,38.0,11.0
0.0,,,11.0
,,40.0,
0.0,9.040851368076373,39.0,11.0
0.0,8.199156746031749,41.0,13.0
0.0,8.274000877629584,38.0,12.0
0.0,7.909863045704437,38.0,15.0
0.0,7.3833159746303,37.0,13.0
0.0,8.124461060262771,38.0,13.0
0.0,10.611103643578645,41.0,15.0
0.0,9.186104632363753,39.0,16.0
0.0,9.442647509293563,39.0,18.0
0.0,6.698510645974202,37.0,22.0
0.0,6.698510645974202,37.0,22.0
0.0,9.442647509293563,39.0,18.0
0.0,9.202687186764308,39.0,17.0
0.0,8.352323100244485,38.0,18.0
0.0,9.080873516796588,38.0,20.0
0.0,7.852693675988747,38.0,21.0
0.0,6.698510645974202,37.0,22.0
0.0,9.391670368603705,40.0,22.0
0.0,7.641604956154957,38.0,22.0
0.0,6.995536904761902,37.0,22.5
0.0,5.694139861948023,36.0,22.0
0.0,6.213022010503032,36.0,20.0
0.0,8.60013315170811,38.0,16.0
0.0,7.6574636469657715,37.0,16.0
0.0,7.909863045704437,38.0,15.0
0.0,7.406279126429129,38.0,17.0
0.0,4.7661408359786055,35.0,20.0
0.0,4.403228319904399,34.0,25.0
0.0,7.641604956154957,38.0,22.0
2.0,9.105249999999998,41.0,23.0
1.0,6.256427172827174,38.0,25.0
0.0,8.648882389602463,39.0,24.0
0.0,8.648882389602463,39.0,24.0
0.0,8.648882389602463,39.0,24.0
0.0,9.463141297866219,40.0,23.0
0.0,9.867659007659011,41.0,23.0
